Scheme Code;ISIN Div Payout/ ISIN Growth;ISIN Div Reinvestment;Scheme Name;Net Asset Value;Date
131665;INF084M01AC6;INF084M01AD4;Aditya Birla Sun Life Balanced Advantage Fund -REGULAR - IDCW;22.86;30-Aug-2022
141642;INF846K01A29;-;Axis Balanced Advantage Fund - Direct Plan - Growth;15.49;30-Aug-2022
141643;INF846K01A37;INF846K01A45;Axis Balanced Advantage Fund - Direct Plan - IDCW;12.46;30-Aug-2022
141644;INF846K01A52;-;Axis Balanced Advantage Fund - Regular Plan - Growth;14.41;30-Aug-2022
141645;INF846K01A60;INF846K01A78;Axis Balanced Advantage Fund - Regular Plan - IDCW;11.64;30-Aug-2022
127852;INF761K01BM0;INF761K01BN8;BANK OF INDIA BALANCED ADVANTAGE FUND  DIRECT PLAN IDCW;11.8236;30-Aug-2022
127851;INF761K01BP3;INF761K01BQ1;BANK OF INDIA BALANCED ADVANTAGE FUND  REGULAR PLAN IDCW;12.9970;30-Aug-2022
127850;INF761K01BO6;-;BANK OF INDIA BALANCED ADVANTAGE FUND DIRECT PLAN  GROWTH;19.5460;30-Aug-2022
127849;INF761K01BR9;-;BANK OF INDIA BALANCED ADVANTAGE FUND REGULAR PLAN  GROWTH;18.6259;30-Aug-2022
145396;INF955L01HF7;-;Baroda BNP Paribas Balanced Advantage Fund-Direct Plan-Growth Option;17.4226;30-Aug-2022
145397;INF955L01HG5;INF955L01HH3;Baroda BNP Paribas Balanced Advantage Fund-Direct Plan-IDCW Option;15.1501;30-Aug-2022
145387;INF955L01HC4;-;Baroda BNP Paribas Balanced Advantage Fund-Regular Plan -Growth Option;16.4999;30-Aug-2022
145389;INF955L01HD2;INF955L01HE0;Baroda BNP Paribas Balanced Advantage Fund-Regular Plan-IDCW Option;14.3112;30-Aug-2022
126393;INF740K01K81;-;DSP Dynamic Asset Allocation Fund - Direct Plan - Growth;22.270;30-Aug-2022
126391;INF740K01K99;INF740K01L07;DSP Dynamic Asset Allocation Fund - Direct Plan - IDCW - Monthly;13.316;30-Aug-2022
126394;INF740K01K57;-;DSP Dynamic Asset Allocation Fund - Regular Plan - Growth;20.123;30-Aug-2022
126392;INF740K01K65;INF740K01K73;DSP Dynamic Asset Allocation Fund - Regular Plan - IDCW - Monthly;11.915;30-Aug-2022
141767;INF754K01IH0;INF754K01II8;Edelweiss Balanced Advantage Fund - Direct Plan - Monthly - IDCW Option;23.16;30-Aug-2022
118614;INF754K01BP8;INF754K01BQ6;Edelweiss Balanced Advantage Fund - Direct Plan - Quarterly - IDCW Option;21.65;30-Aug-2022
112117;INF754K01285;-;Edelweiss Balanced Advantage Fund - Regular Plan - Growth Option;36.33;30-Aug-2022
141766;INF754K01IK4;INF754K01IL2;Edelweiss Balanced Advantage Fund - Regular Plan - Monthly - IDCW Option;20.29;30-Aug-2022
112118;INF754K01251;INF754K01269;Edelweiss Balanced Advantage Fund - Regular Plan - Quarterly - IDCW Option;17.12;30-Aug-2022
118615;INF754K01BS2;-;Edelweiss Balanced Advantage Fund -Direct Plan-Growth Option;39.9;30-Aug-2022
100119;INF179K01830;-;HDFC Balanced Advantage Fund - Growth Plan;310.146;30-Aug-2022
118968;INF179K01WA6;-;HDFC Balanced Advantage Fund - Growth Plan - Direct Plan;329.222;30-Aug-2022
100120;INF179K01814;INF179K01822;HDFC Balanced Advantage Fund - IDCW Plan;29.844;30-Aug-2022
118969;INF179K01VY8;INF179K01VZ5;HDFC Balanced Advantage Fund - IDCW Plan - Direct Plan;33.226;30-Aug-2022
120377;INF109K012B0;-;ICICI Prudential Balanced Advantage Fund - Direct Plan -  Growth;56.68;30-Aug-2022
120376;INF109K010B4;INF109K011B2;ICICI Prudential Balanced Advantage Fund - Direct Plan -  IDCW;24.83;30-Aug-2022
122236;INF109K016W7;INF109K015W9;ICICI Prudential Balanced Advantage Fund - Direct Plan - Monthly IDCW;20.27;30-Aug-2022
131451;INF109KA1Y50;INF109KA1Y43;ICICI Prudential Balanced Advantage Fund - Direct Plan - Quarterly IDCW;17.98;30-Aug-2022
104685;INF109K01BH2;-;ICICI Prudential Balanced Advantage Fund - Growth;51.72;30-Aug-2022
104686;INF109K01EG8;INF109K01BG4;ICICI Prudential Balanced Advantage Fund - IDCW;17.70;30-Aug-2022
122168;INF109K018W3;INF109K017W5;ICICI Prudential Balanced Advantage Fund - Monthly IDCW;17.61;30-Aug-2022
131450;INF109KA1Y35;INF109KA1Y27;ICICI Prudential Balanced Advantage Fund - Quarterly IDCW;16.28;30-Aug-2022
131355;INF194KA1UH1;-;IDFC Balanced Advantage Fund Direct Plan Growth;20.181;30-Aug-2022
131356;INF194KA1UI9;INF194KA1UJ7;IDFC Balanced Advantage Fund Direct Plan IDCW;14.451;30-Aug-2022
131357;INF194KA1UE8;-;IDFC Balanced Advantage Fund Regular Plan Growth;18.127;30-Aug-2022
131354;INF194KA1UF5;INF194KA1UG3;IDFC Balanced Advantage Fund Regular Plan IDCW;13.061;30-Aug-2022
120333;INF205K01LN5;-;Invesco India Dynamic Equity Fund - Direct Plan - Growth;42.64;30-Aug-2022
120332;INF205K01LL9;INF205K01LM7;Invesco India Dynamic Equity Fund - Direct Plan - IDCW (Payout / Reinvestment);20;30-Aug-2022
106317;INF205K01213;-;Invesco India Dynamic Equity Fund - Growth;37.4;30-Aug-2022
106316;INF205K01239;INF205K01221;Invesco India Dynamic Equity Fund - IDCW (Payout / Reinvestment);17.7;30-Aug-2022
147789;INF00XX01689;-;ITI Balanced Advantage Fund - Direct Plan - Growth Option;11.0924;30-Aug-2022
147788;INF00XX01697;INF00XX01705;ITI Balanced Advantage Fund - Direct Plan - IDCW Option;11.0924;30-Aug-2022
147787;INF00XX01655;-;ITI Balanced Advantage Fund - Regular Plan - Growth Option;10.4756;30-Aug-2022
147786;INF00XX01663;INF00XX01671;ITI Balanced Advantage Fund - Regular Plan - IDCW Option;10.4756;30-Aug-2022
144335;INF174KA1210;-;Kotak Balanced Advantage Fund  - Direct Plan -Growth Option;15.563;30-Aug-2022
144336;INF174KA1160;INF174KA1178;Kotak Balanced Advantage Fund - Regular Plan - Payout of Income Distribution cum capital withdrawal option Option;14.831;30-Aug-2022
144334;INF174KA1194;INF174KA1202;Kotak Balanced Advantage Fund -Direct Plan  -Payout of Income Distribution cum capital withdrawal option;15.563;30-Aug-2022
144333;INF174KA1186;-;Kotak Balanced Advantage Fund -Regular Plan - Growth Option;14.83;30-Aug-2022
119298;INF917K01IN1;-;L&T Balanced Advantage Fund-Direct Plan-Growth;34.762;30-Aug-2022
119297;INF917K01IM3;INF917K01IL5;L&T Balanced Advantage Fund-Direct Plan-IDCW;19.9;30-Aug-2022
118194;INF917K01KY4;-;L&T Balanced Advantage Fund-Regular Plan-Growth;31.182;30-Aug-2022
118193;INF917K01KW8;INF917K01KX6;L&T Balanced Advantage Fund-Regular Plan-IDCW;17.533;30-Aug-2022
149261;INF767K01QY0;-;LIC MF Balanced Advantage Fund-Direct Plan-Growth;10.4525;30-Aug-2022
149260;INF767K01QZ7;INF767K01RA8;LIC MF Balanced Advantage Fund-Direct Plan-IDCW;10.4525;30-Aug-2022
149259;INF767K01QV6;-;LIC MF Balanced Advantage Fund-Regular Plan-Growth;10.301;30-Aug-2022
149258;INF767K01QW4;INF767K01QX2;LIC MF Balanced Advantage Fund-Regular Plan-IDCW;10.301;30-Aug-2022
149406;INF174V01BE0;-;Mahindra Manulife Balanced Advantage Yojana - Direct Plan - Growth;10.2341;30-Aug-2022
149407;INF174V01BF7;INF174V01BG5;Mahindra Manulife Balanced Advantage Yojana - Direct Plan - IDCW;10.2340;30-Aug-2022
149404;INF174V01BB6;-;Mahindra Manulife Balanced Advantage Yojana - Regular Plan - Growth;10.0994;30-Aug-2022
149405;INF174V01BC4;INF174V01BD2;Mahindra Manulife Balanced Advantage Yojana - Regular Plan - IDCW;10.0994;30-Aug-2022
150470;INF769K01IN6;-;Mirae Asset Balanced Advantage Fund Direct Plan- Growth;10.032;30-Aug-2022
150471;INF769K01IM8;INF769K01IO4;Mirae Asset Balanced Advantage Fund Direct Plan- IDCW;10.032;30-Aug-2022
150474;INF769K01IJ4;INF769K01IL0;Mirae Asset Balanced Advantage Fund Regular Plan IDCW;10.022;30-Aug-2022
150473;INF769K01IK2;-;Mirae Asset Balanced Advantage Fund Regular Plan- Growth;10.024;30-Aug-2022
139872;INF247L01635;-;Motilal Oswal Dynamic Fund  (MOFDYNAMIC) - Direct Plan - Growth Option;16.6086;30-Aug-2022
139863;INF247L01601;INF247L01627;Motilal Oswal Dynamic Fund (MOFDYNAMIC) - Regular Plan - Annual Dividend Payout Option;13.2095;30-Aug-2022
139870;INF247L01585;-;Motilal Oswal Dynamic Fund (MOFDYNAMIC) - Regular Plan - Growth Option;15.4950;30-Aug-2022
139866;INF247L01650;INF247L01676;Motilal Oswal Dynamic Fund Direct - Annual IDCW Payout/Reinvestment;13.5879;30-Aug-2022
139865;INF247L01643;INF247L01668;Motilal Oswal Dynamic Fund Direct - Quarterly IDCW Payout/Reinvestment;11.7847;30-Aug-2022
139871;INF247L01593;INF247L01619;Motilal Oswal Dynamic Fund Regular - Quarterly IDCW Payout/Reinvestment;11.4371;30-Aug-2022
149264;INF0J8L01040;-;NJ Balanced Advantage Fund - Direct Plan - Growth Option;9.99;30-Aug-2022
149265;INF0J8L01032;-;NJ Balanced Advantage Fund - Direct Plan - IDCW Payout Option;9.99;30-Aug-2022
149266;INF0J8L01024;-;NJ Balanced Advantage Fund - Regular Plan - Growth Option;9.87;30-Aug-2022
149263;INF0J8L01016;-;NJ Balanced Advantage Fund - Regular Plan - IDCW Payout Option;9.87;30-Aug-2022
148658;INF663L01V49;-;PGIM India Balanced Advantage Fund -  Direct Plan - Growth Option;12.05;30-Aug-2022
148659;INF663L01V56;INF663L01V64;PGIM India Balanced Advantage Fund - Direct Plan - Dividend Option;11.37;30-Aug-2022
148660;INF663L01V80;INF663L01V98;PGIM India Balanced Advantage Fund - Regular Plan - Dividend Option;11.05;30-Aug-2022
148657;INF663L01V72;-;PGIM India Balanced Advantage Fund - Regular Plan - Growth Option;11.71;30-Aug-2022
149134;INF200KA1Y73;-;SBI Balanced Advantage Fund - Direct Plan - Growth;10.6282;30-Aug-2022
149135;INF200KA1Y81;INF200KA1Y99;SBI Balanced Advantage Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW);10.6288;30-Aug-2022
149132;INF200KA1Y40;-;SBI Balanced Advantage Fund - Regular Plan - Growth;10.5001;30-Aug-2022
149133;INF200KA1Y57;INF200KA1Y65;SBI Balanced Advantage Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW);10.4999;30-Aug-2022
134110;INF200KA1671;-;SBI Dynamic Asset Allocation Fund - Direct Plan - Growth;16.8439;02-Jul-2021
134109;INF200KA1648;-;SBI Dynamic Asset Allocation Fund - Regular Plan - Growth;15.9463;02-Jul-2021
134111;INF200KA1689;INF200KA1697;SBI Dynamic Asset Allocation Fund- Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW);16.8235;02-Jul-2021
134108;INF200KA1655;INF200KA1663;SBI Dynamic Asset Allocation Fund- Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW);15.9495;02-Jul-2021
147406;INF680P01208;-;Shriram Balanced Advantage Fund - Direct Growth;14.2719;30-Aug-2022
147403;INF680P01216;INF680P01224;Shriram Balanced Advantage Fund - Direct- IDCW;14.2268;30-Aug-2022
147405;INF680P01174;-;Shriram Balanced Advantage Fund - Regular Growth;13.4332;30-Aug-2022
147404;INF680P01182;INF680P01190;Shriram Balanced Advantage Fund - Regular-IDCW;13.4342;30-Aug-2022
149717;INF173K01FI7;-;Sundaram Balanced Advantage Fund ( Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Growth Option;29.3937;30-Aug-2022
149718;INF173K01FF3;INF173K01FG1;Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Monthly Income Distribution CUM Capital Withdrawal Option;16.9776;30-Aug-2022
149715;INF173K01585;-;Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Growth Option;26.1383;30-Aug-2022
149716;INF173K01551;INF173K01569;Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Monthly Income Distribution CUM Capital Withdrawal Option;14.4858;30-Aug-2022
146006;INF277K014S6;-;TATA Balanced Advantage Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option ;16.0350;30-Aug-2022
146008;-;INF277K015S3;TATA Balanced Advantage Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option ;16.0350;30-Aug-2022
146005;INF277K011S2;-;TATA Balanced Advantage Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option ;15.0680;30-Aug-2022
146009;-;INF277K012S0;TATA Balanced Advantage Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option;15.0680;30-Aug-2022
146010;INF277K013S8;-;Tata Balanced Advantage Fund-Direct Plan-Growth;16.0350;30-Aug-2022
146007;INF277K010S4;-;Tata Balanced Advantage Fund-Regular Plan-Growth;15.0680;30-Aug-2022
142038;INF582M01DE9;-;Union Balanced Advantage Fund - Direct Plan - Growth Option;15.91;30-Aug-2022
142037;INF582M01DG4;INF582M01DF6;Union Balanced Advantage Fund - Direct Plan - IDCW Option;15.91;30-Aug-2022
142035;INF582M01DI0;-;Union Balanced Advantage Fund - Regular Plan - Growth Option;15.27;30-Aug-2022
142036;INF582M01DK6;INF582M01DJ8;Union Balanced Advantage Fund - Regular Plan - IDCW Option;15.27;30-Aug-2022
100646;-;-;UTI - Unit Linked Insurance Plan;32.8442;30-Aug-2022
120784;-;-;UTI - Unit Linked Insurance Plan- Direct;34.8159;30-Aug-2022
132996;INF209KA1TQ7;INF209KA1TR5;Aditya Birla Sun Life Equity Savings Fund - Direct - IDCW;14.72;30-Aug-2022
132995;INF209KA1TP9;-;Aditya Birla Sun Life Equity Savings Fund - Direct Plan - Growth;18.71;30-Aug-2022
132997;INF209KA1TT1;INF209KA1TU9;Aditya Birla Sun Life Equity Savings Fund - Regular - IDCW;12.76;30-Aug-2022
132998;INF209KA1TS3;-;Aditya Birla Sun Life Equity Savings Fund - Regular Plan - Growth;17.23;30-Aug-2022
135120;INF846K01VJ3;-;Axis Equity Saver Fund - Direct Plan - Growth;18.46;30-Aug-2022
135121;INF846K01VK1;INF846K01VL9;Axis Equity Saver Fund - Direct Plan - Monthly IDCW;12.85;30-Aug-2022
135124;INF846K01VM7;INF846K01VN5;Axis Equity Saver Fund - Direct Plan - Quarterly IDCW;13.23;30-Aug-2022
139520;INF846K01XP6;INF846K01XQ4;Axis Equity Saver Fund - Direct Plan - Regular IDCW;13.25;30-Aug-2022
135122;INF846K01VO3;-;Axis Equity Saver Fund - Regular Plan - Growth;16.91;30-Aug-2022
135123;INF846K01VP0;INF846K01VQ8;Axis Equity Saver Fund - Regular Plan - Monthly IDCW;11.65;30-Aug-2022
135125;INF846K01VR6;INF846K01VS4;Axis Equity Saver Fund - Regular Plan - Quarterly IDCW;11.97;30-Aug-2022
139521;INF846K01XR2;INF846K01XS0;Axis Equity Saver Fund - Regular Plan - Regular IDCW;12.80;30-Aug-2022
147496;INF955L01IL3;-;Baroda BNP Paribas Equity Savings Fund - Direct Plan - Growth;13.0460;30-Aug-2022
147498;-;INF955L01IN9;Baroda BNP Paribas Equity Savings Fund - Direct Plan - IDCW;12.2547;30-Aug-2022
147494;INF955L01II9;-;Baroda BNP Paribas Equity Savings Fund - Regular Plan - Growth;12.6152;30-Aug-2022
147495;-;INF955L01IK5;Baroda BNP Paribas Equity Savings Fund - Regular Plan - IDCW;11.8482;30-Aug-2022
136567;INF740KA1504;-;DSP Equity Savings Fund - Direct Plan - Growth;18.018;30-Aug-2022
136568;INF740KA1512;INF740KA1520;DSP Equity Savings Fund - Direct Plan - IDCW;13.220;30-Aug-2022
136569;INF740KA1538;INF740KA1546;DSP Equity Savings Fund - Direct Plan - IDCW - Monthly;14.927;30-Aug-2022
136570;INF740KA1553;INF740KA1561;DSP Equity Savings Fund - Direct Plan - IDCW - Quarterly;14.941;30-Aug-2022
136563;INF740KA1439;-;DSP Equity Savings Fund - Regular Plan - Growth;16.476;30-Aug-2022
136564;INF740KA1447;INF740KA1454;DSP Equity Savings Fund - Regular Plan - IDCW;12.382;30-Aug-2022
136565;INF740KA1462;INF740KA1470;DSP Equity Savings Fund - Regular Plan - IDCW - Monthly;12.605;30-Aug-2022
136566;INF740KA1488;INF740KA1496;DSP Equity Savings Fund - Regular Plan - IDCW - Quarterly;12.682;30-Aug-2022
140350;INF843K01KD6;-;Edelweiss Equity Savings Fund - Direct Plan - Bonus Option;19.906;30-Aug-2022
140347;INF843K01KC8;-;Edelweiss Equity Savings Fund - Direct Plan - Growth Option;19.898;30-Aug-2022
140348;INF843K01KE4;INF843K01KF1;Edelweiss Equity Savings Fund - Direct Plan - IDCW Option;14.4641;30-Aug-2022
141933;INF754K01IN8;INF754K01IO6;Edelweiss Equity Savings Fund - Direct Plan - Monthly - IDCW Option;14.0322;30-Aug-2022
140352;INF843K01KH7;-;Edelweiss Equity Savings Fund - Regular Plan - Bonus Option;18.6173;30-Aug-2022
140351;INF843K01KG9;-;Edelweiss Equity Savings Fund - Regular Plan - Growth Option;18.6051;30-Aug-2022
140349;INF843K01KI5;INF843K01KJ3;Edelweiss Equity Savings Fund - Regular Plan - IDCW Option;12.8586;30-Aug-2022
141934;INF754K01IP3;INF754K01IQ1;Edelweiss Equity Savings Fund - Regular Plan - Monthly - IDCW Option;13.0338;30-Aug-2022
144462;INF090I01PC9;INF090I01PB1;Franklin India Equity Savings Fund - Direct - IDCW ;12.4897;30-Aug-2022
144465;INF090I01PH8;INF090I01PG0;Franklin India Equity Savings Fund - Direct - Monthly - IDCW;12.4980;30-Aug-2022
144467;INF090I01PL0;INF090I01PK2;Franklin India Equity Savings Fund - Direct - Quarterly - IDCW;12.1925;30-Aug-2022
144468;INF090I01OZ3;INF090I01OY6;Franklin India Equity Savings Fund - IDCW ;11.6772;30-Aug-2022
144464;INF090I01PF2;INF090I01PE5;Franklin India Equity Savings Fund - Monthly - IDCW;11.6973;30-Aug-2022
144463;INF090I01PJ4;INF090I01PI6;Franklin India Equity Savings Fund - Quarterly - IDCW;11.3906;30-Aug-2022
144461;INF090I01PA3;-;Franklin India Equity Savings Fund- Growth;13.0113;30-Aug-2022
144466;INF090I01PD7;-;Franklin India Equity Savings Fund- Growth Direct;13.8355;30-Aug-2022
119128;INF179K01XT4;-;HDFC Equity Savings Fund - Growth Option - Direct Plan;53.978;30-Aug-2022
101585;INF179K01AM7;-;HDFC Equity Savings Fund - GROWTH PLAN;49.539;30-Aug-2022
119129;INF179K01XR8;INF179K01XS6;HDFC Equity Savings Fund - IDCW Option - Direct Plan;13.52;30-Aug-2022
101586;INF179K01AK1;INF179K01AL9;HDFC Equity Savings Fund - IDCW PLAN;11.985;30-Aug-2022
133051;INF109KA14I5;-;ICICI Prudential Equity Savings Fund - Cumulative option;17.60;30-Aug-2022
133054;INF109KA11J9;-;ICICI Prudential Equity Savings Fund - Direct Plan - Cumulative option;18.64;30-Aug-2022
133056;INF109KA14J3;INF109KA17J6;ICICI Prudential Equity Savings Fund - Direct Plan - Half Yearly IDCW;15.64;30-Aug-2022
133049;INF109KA12J7;INF109KA15J0;ICICI Prudential Equity Savings Fund - Direct Plan - Monthly IDCW;14.46;30-Aug-2022
133052;INF109KA13J5;INF109KA16J8;ICICI Prudential Equity Savings Fund - Direct Plan - Quarterly IDCW;14.08;30-Aug-2022
133057;INF109KA17I8;INF109KA10J1;ICICI Prudential Equity Savings Fund - Half Yearly IDCW;14.39;30-Aug-2022
133050;INF109KA15I2;INF109KA18I6;ICICI Prudential Equity Savings Fund - Monthly IDCW;12.25;30-Aug-2022
133053;INF109KA16I0;INF109KA19I4;ICICI Prudential Equity Savings Fund - Quarterly IDCW;12.34;30-Aug-2022
114982;INF397L01315;-;IDBI Equity Savings Fund Growth Option;21.2923;30-Aug-2022
118452;INF397L01AZ5;-;IDBI Equity Savings Fund Growth Option Direct;23.3454;30-Aug-2022
114630;INF397L01257;INF397L01265;IDBI Equity Savings Fund IDCW Option;16.7756;30-Aug-2022
118453;INF397L01BA6;INF397L01BB4;IDBI Equity Savings Fund IDCW Option Direct;15.7751;30-Aug-2022
118454;INF397L01BD0;INF397L01BE8;IDBI Equity Savings Fund Option Direct;13.0124;30-Aug-2022
114983;INF397L01281;INF397L01299;IDBI Equity Savings Fund Quarterly IDCW Option;15.8605;30-Aug-2022
108995;INF194K01581;-;IDFC Equity Savings Fund - Regular Plan - Growth;25.211;30-Aug-2022
108992;INF194K01599;INF194K01607;IDFC Equity Savings Fund - Regular Plan - Monthly IDCW;14.130;30-Aug-2022
133682;INF194KA1XX2;INF194KA1XY0;IDFC Equity Savings Fund - Regular Plan -Annual IDCW;12.379;30-Aug-2022
108993;INF194K01565;INF194K01573;IDFC Equity Savings Fund -B-DIVIDEND;12.36084532;17-Feb-2017
108994;INF194K01557;-;IDFC Equity Savings Fund -B-GROWTH;16.0114;08-Jan-2015
143259;INF194KA16J0;INF194KA17J8;IDFC Equity Savings Fund- Regular Plan -Quarterly IDCW;12.252;30-Aug-2022
143258;INF194KA19J4;INF194KA10K1;IDFC Equity Savings Fund-Direct Plan -Quarterly IDCW;12.463;30-Aug-2022
133681;INF194KA1YA8;INF194KA1YB6;IDFC Equity Savings Fund-Direct Plan-Annual IDCW;13.286;30-Aug-2022
118477;INF194K01Z02;-;IDFC Equity Savings Fund-Direct Plan-Growth ;27.213;30-Aug-2022
118476;INF194K01Z10;INF194K01Z28;IDFC Equity Savings Fund-Direct Plan-Monthly IDCW;15.215;30-Aug-2022
146457;INF205KA1049;-;Invesco India Equity Savings Fund - Direct Plan - Growth;13.272;30-Aug-2022
146458;INF205KA1064;INF205KA1031;Invesco India Equity Savings Fund - Direct Plan - IDCW (Payout / Reinvestment);13.2334;30-Aug-2022
146456;INF205KA1023;-;Invesco India Equity Savings Fund - Regular Plan - Growth;12.4838;30-Aug-2022
146455;INF205KA1015;INF205KA1056;Invesco India Equity Savings Fund - Regular Plan - IDCW (Payout / Reinvestment);12.4832;30-Aug-2022
131373;INF174K01D28;-;Kotak Equity Savings Fund - Direct - Growth;20.2611;30-Aug-2022
131375;INF174K01D36;INF174K01D51;Kotak Equity Savings Fund - Direct - Monthly Payout of Income Distribution cum capital withdrawal option;14.6721;30-Aug-2022
131372;INF174K01C78;-;Kotak Equity Savings Fund - Regular - Growth;19.0317;30-Aug-2022
131374;INF174K01C86;INF174K01D02;Kotak Equity Savings Fund - Regular - Monthly Payout of Income Distribution cum capital withdrawal option;14.0372;30-Aug-2022
119802;INF917K01GE4;-;L&T Equity Savings Fund - Direct Plan-Growth;25.208;30-Aug-2022
119803;INF917K01GA2;-;L&T Equity Savings Fund - Direct Plan-Monthly IDCW;14.404;30-Aug-2022
115887;INF917K01AA5;-;L&T Equity Savings Fund - Regular Plan - Growth;23.315;30-Aug-2022
115883;INF917K01965;INF917K01973;L&T Equity Savings Fund - Regular Plan - Monthly IDCW;12.999;30-Aug-2022
115886;INF917K01981;INF917K01999;L&T Equity Savings Fund - Regular Plan - Quarterly IDCW;13.929;30-Aug-2022
119801;INF917K01GD6;INF917K01GC8;L&T Equity Savings Fund- Direct Plan-Quarterly IDCW;14.987;30-Aug-2022
140444;INF174V01184;-;Mahindra Manulife Equity Savings Dhan Sanchay Yojana - Direct Plan -Growth;17.4867;30-Aug-2022
140447;INF174V01150;-;Mahindra Manulife Equity Savings Dhan Sanchay Yojana - Regular Plan - Growth;15.7347;30-Aug-2022
140442;INF174V01192;INF174V01200;Mahindra Manulife Equity Savings Dhan Sanchay Yojana -Direct Plan -Dividend;14.7610;30-Aug-2022
140446;INF174V01168;INF174V01176;Mahindra Manulife Equity Savings Dhan Sanchay Yojana -Regular Plan -Dividend;13.0939;30-Aug-2022
145694;INF769K01EJ3;INF769K01EM7;Mirae Asset Equity Savings Fund Direct IDCW;13.209;30-Aug-2022
145696;INF769K01EH7;INF769K01EL9;Mirae Asset Equity Savings Fund Regular IDCW;12.576;30-Aug-2022
145693;INF769K01EK1;-;Mirae Asset Equity Savings Fund- Direct Plan- Growth;15.519;30-Aug-2022
145695;INF769K01EI5;-;Mirae Asset Equity Savings Fund- Regular Plan- Growth;14.912;30-Aug-2022
148276;INF204KB11S7;INF204KB12S5;NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - Direct Plan - IDCW Option;0.0000;30-Aug-2022
